ngram,probability
0251,0.0007625170636979148
3655,0.0007583270792251819
6073,0.0007479813001234214
6076,0.0007479813001234214
7491,0.0007454581246721924
7497,0.0007454581246721924
7498,0.0007454581246721924
7499,0.0007454581246721924
0868,0.0007349502100843992
3781,0.0007240630442652728
7330,0.0007186231428083174
7332,0.0007186231428083174
7334,0.0007186231428083174
7336,0.0007186231428083174
7337,0.0007186231428083174
1512,0.0007086537821539568
1513,0.0007086537821539568
1515,0.0007086537821539568
1517,0.0007086537821539568
3372,0.000708604482714345
3378,0.000708604482714345
3379,0.000708604482714345
6331,0.0006993622168799832
6333,0.0006993622168799832
0389,0.0006972904777487941
6620,0.0006910727573757253
6621,0.0006910727573757253
6203,0.0006909980535965714
7225,0.0006890294200250395
7226,0.0006890294200250395
7229,0.0006890294200250395
2269,0.0006890282616935962
2272,0.0006890282616935962
2275,0.0006890282616935962
5503,0.0006687363296086884
5536,0.0006687363296086884
6816,0.0006584214910338764
6817,0.0006584214910338764
0372,0.0006520327523448791
0378,0.0006520327523448791
0379,0.0006520327523448791
3653,0.0006499946393358696
5559,0.000642219489347149
8479,0.0006258824131720262
3837,0.0006147520771855499
3839,0.0006147520771855499
8332,0.0006147339635589476
8337,0.0006147339635589476
8378,0.0006147339635589476
8395,0.0006147339635589476
0646,0.0005979713137389521
0401,0.000591487329672059
0402,0.000591487329672059
0403,0.000591487329672059
0405,0.000591487329672059
0409,0.000591487329672059
1871,0.000586443380153777
1872,0.000586443380153777
1875,0.000586443380153777
1878,0.000586443380153777
6372,0.000558967264287858
6378,0.000558967264287858
6379,0.000558967264287858
0024,0.0005523840253012066
0043,0.0005523840253012066
0073,0.0005523840253012066
8001,0.0005523173936277846
8002,0.0005523173936277846
8004,0.0005523173936277846
8007,0.0005523173936277846
3950,0.000549979686276092
3952,0.000549979686276092
3958,0.000549979686276092
1365,0.0005489980705194754
3843,0.0005229170716572518
3848,0.0005229170716572518
8488,0.0005228475305516197
8496,0.0005195799861969381
8498,0.0005195799861969381
2811,0.0005195383718998194
0526,0.000510768371368254
4052,0.0005106998654824121
4057,0.0005106998654824121
7025,0.000503661705910925
7064,0.000503661705910925
7073,0.000503661705910925
7098,0.000503661705910925
7099,0.000503661705910925
6702,0.000503660215443721
6706,0.000503660215443721
6707,0.000503660215443721
7841,0.0005020669359154128
7897,0.0005020669359154128
7861,0.0005020669359154126
7885,0.0005020669359154126
8460,0.000500705930537621
7464,0.0004928620697051227
7466,0.0004928620697051227
7468,0.0004928620697051227
8681,0.0004907038700738502
8682,0.0004907038700738502
8685,0.0004907038700738502
8686,0.0004907038700738502
5460,0.0004859150378235848
2980,0.0004821488344153662
2986,0.0004821488344153662
2987,0.0004821488344153662
6111,0.00046428364779868266
0691,0.0004623618131884935
0694,0.0004623618131884935
0699,0.0004623618131884935
6210,0.00044880478296190096
6213,0.00044880478296190096
4980,0.0004435490818824882
4986,0.0004435490818824882
4987,0.0004435490818824882
9330,0.00044285019458649086
9332,0.00044285019458649086
9334,0.00044285019458649086
9336,0.00044285019458649086
9337,0.00044285019458649086
3650,0.00043332975955724646
3652,0.00043332975955724646
3657,0.00043332975955724646
3658,0.00043332975955724646
3401,0.0004298733878707794
3402,0.0004298733878707794
3403,0.0004298733878707794
3405,0.0004298733878707794
3409,0.0004298733878707794
6914,0.00042146942561190905
6916,0.00042146942561190905
6919,0.00042146942561190905
9149,0.0004214076242578691
9195,0.0004214076242578691
6598,0.0004178662813877419
8060,0.0004155940097421864
8063,0.0004155940097421864
8064,0.0004155940097421864
8067,0.0004155940097421864
8069,0.0004155940097421864
3072,0.00041464193854057175
3074,0.00041464193854057175
3075,0.00041464193854057175
3077,0.00041464193854057175
7681,0.00041071402189365715
7682,0.00041071402189365715
7685,0.00041071402189365715
7686,0.00041071402189365715
4598,0.0004015040018789899
6464,0.00039599111283394005
6466,0.00039599111283394005
6468,0.00039599111283394005
7559,0.00039180955842858816
6072,0.0003739906500617107
6074,0.0003739906500617107
6075,0.0003739906500617107
6077,0.0003739906500617107
0432,0.0003683663521960898
1305,0.00036599871367965034
1307,0.00036599871367965034
1308,0.00036599871367965034
5684,0.0003626841600948431
3782,0.0003620315221326364
3784,0.0003620315221326364
3786,0.0003620315221326364
3788,0.0003620315221326364
3789,0.0003620315221326364
4347,0.0003585548953033593
2697,0.0003581517021292778
6330,0.0003496811084399916
6332,0.0003496811084399916
6334,0.0003496811084399916
6336,0.0003496811084399916
6337,0.0003496811084399916
0383,0.00034864523887439706
8432,0.0003485650193288718
4885,0.0003485393486129115
6113,0.00034821273584901234
6116,0.00034821273584901234
0950,0.0003404994372105846
0952,0.0003404994372105846
0958,0.0003404994372105846
6684,0.00033778439964260004
6518,0.0003250071077460214
3654,0.0003249973196679348
3656,0.0003249973196679348
5550,0.0003211097446735745
5553,0.0003211097446735745
5555,0.0003211097446735745
3633,0.00031918469567363456
3636,0.00031918469567363456
3637,0.00031918469567363456
3639,0.00031918469567363456
8472,0.0003129412065860131
8475,0.0003129412065860131
4724,0.00031291366979106875
6559,0.00030333996722962004
2781,0.0002801584453916511
0241,0.000276252558935828
0243,0.000276252558935828
1361,0.0002744990352597377
1363,0.0002744990352597377
5935,0.0002731404408608555
5999,0.0002731404408608555
2816,0.0002597691859499097
2817,0.0002597691859499097
8410,0.0002509836738643278
8418,0.0002509836738643278
8464,0.0002503529652688105
8466,0.0002503529652688105
8468,0.0002503529652688105
5464,0.0002429575189117924
5466,0.0002429575189117924
5468,0.0002429575189117924
6503,0.00021667140516401406
6529,0.00021667140516401406
6569,0.00021667140516401406
6577,0.00021667140516401406
6578,0.00021667140516401406
2621,0.00020646737270515412
2670,0.00020646737270515412
5262,0.00020640361537595364
5267,0.00020640361537595364
5269,0.00020640361537595364
0985,0.0002014565410201473
7550,0.00019590477921429408
7553,0.00019590477921429408
7555,0.00019590477921429408
0434,0.0001841831760980449
5681,0.00018134208004742154
5682,0.00018134208004742154
5685,0.00018134208004742154
5686,0.00018134208004742154
2691,0.0001790758510646389
2694,0.0001790758510646389
2699,0.0001790758510646389
8434,0.0001742825096644359
4881,0.00017426967430645576
6681,0.00016889219982130002
6682,0.00016889219982130002
6685,0.00016889219982130002
6686,0.00016889219982130002
6512,0.0001625035538730107
6513,0.0001625035538730107
6515,0.0001625035538730107
6517,0.0001625035538730107
6530,0.0001625035538730105
6532,0.0001625035538730105
6536,0.0001625035538730105
6538,0.0001625035538730105
2724,0.00015310699765699
2728,0.00015310699765699
6550,0.00015166998361481002
6553,0.00015166998361481002
6555,0.00015166998361481002
6582,0.00014444760344267606
6586,0.00014444760344267606
6588,0.00014444760344267606
5864,0.00014444399414220325
4758,0.0001404210647054719
2782,0.00014007922269582555
2784,0.00014007922269582555
2786,0.00014007922269582555
2788,0.00014007922269582555
2789,0.00014007922269582555
6590,0.0001392887604625806
6593,0.0001392887604625806
6594,0.0001392887604625806
6599,0.0001392887604625806
4590,0.00013383466729299673
4593,0.00013383466729299673
4594,0.00013383466729299673
4599,0.00013383466729299673
0991,0.00012591033813759203
0992,0.00012591033813759203
0996,0.00012591033813759203
0999,0.00012591033813759203
1130,0.0001160969553900875
1133,0.0001160969553900875
1136,0.0001160969553900875
1193,0.00011609695539008739
6119,0.00011607091194967066
5432,0.00010834013738163715
5475,0.00010834013738163715
6501,0.00010833570258200703
6507,0.00010833570258200703
6521,0.00010833570258200703
6526,0.00010833570258200703
6543,0.00010833570258200703
6546,0.00010833570258200703
6547,0.00010833570258200703
6568,0.00010833570258200703
5294,0.00010833142336754214
5298,0.00010833142336754214
0980,0.00010072827051007365
0986,0.00010072827051007365
0987,0.00010072827051007365
2721,7.6553498828495e-05
2722,7.6553498828495e-05
2725,7.6553498828495e-05
2727,7.6553498828495e-05
2729,7.6553498828495e-05
4753,7.021053235273596e-05
4755,7.021053235273596e-05
4756,7.021053235273596e-05
4757,7.021053235273596e-05
4181,6.272828412585258e-05
4183,6.272828412585258e-05
4187,6.272828412585258e-05
4188,6.272828412585258e-05
1831,6.2700942418966e-05
4262,2.6991421510966943e-11
4267,2.6991421510966943e-11
4269,2.6991421510966943e-11
0911,2.4789616699536027e-11
0915,2.4789616699536027e-11
0914,1.2394808349768013e-11
0916,1.2394808349768013e-11
0919,1.2394808349768013e-11
8091,3.146194325713874e-12
7405,2.899935466383617e-12
7426,2.899935466383617e-12
4863,2.7133321627642973e-12
7755,2.536840363466462e-12
0418,2.3574425787529523e-12
2768,2.2370379309989007e-12
7607,1.992009751224457e-12
7645,1.992009751224457e-12
7694,1.992009751224457e-12
7697,1.992009751224457e-12
4281,1.9692779895233213e-12
6637,1.7012186211460584e-12
0924,1.3023056103945113e-12
2363,2.380365255066209e-17
2384,2.380365255066209e-17
4459,1.7986658139103272e-17
