ngram,probability
043,0.00010512298825623341
656,0.00010511722299993495
091,0.00010267055487229787
704,9.714572600279413e-05
941,9.690950842300663e-05
974,9.260508426511257e-05
645,8.089068877338225e-05
125,8.06746474340177e-05
121,7.716748734232612e-05
597,7.655106406505343e-05
816,7.37555543115103e-05
120,6.481272931908008e-05
501,6.037383768868382e-05
858,5.992896133434431e-05
914,5.719553956820702e-05
355,5.194885075219528e-05
432,4.943059153078363e-05
099,4.726543815356516e-05
095,4.615341673173875e-05
942,4.577527709642507e-05
455,4.2632909626742e-05
709,4.054352550100829e-05
092,3.952893611763761e-05
050,3.798802095410978e-05
353,3.144421338339859e-05
358,2.9977053003594082e-05
916,2.8318871425929394e-05
357,2.7827999341782496e-05
453,2.580535061022063e-05
354,2.474305977968066e-05
458,2.460129479426975e-05
756,2.31403021876506e-05
457,2.2837629011092502e-05
359,2.2414714513664024e-05
351,2.2077975665280317e-05
094,2.145255868616409e-05
454,2.030590891236653e-05
093,2.019981593769914e-05
459,1.839510372863978e-05
451,1.811875195794449e-05
255,1.7833292964751102e-05
915,1.715709678662243e-05
950,1.7121995479113086e-05
097,1.6049384438797096e-05
352,1.585179426669628e-05
452,1.3009106122818504e-05
933,1.1411150116789377e-05
253,1.0794345999821729e-05
258,1.0290690952588081e-05
257,9.552951753488727e-06
254,8.493936391398392e-06
259,7.694648964424606e-06
251,7.579051363151685e-06
356,7.564604344984801e-06
931,7.493684495971405e-06
456,6.208050586916374e-06
252,5.441692878316659e-06
256,2.596819823600094e-06
350,2.430989044622143e-06
702,2.1619394712074034e-06
450,1.995041944957674e-06
935,1.2951688039632896e-06
028,9.492800174217769e-07
250,8.34523559214926e-07
022,7.741851592068935e-07
025,4.380862379971896e-07
833,2.9111434993533277e-15
831,2.5133071880746322e-15
839,1.803616119216254e-15
445,8.667793685712485e-16
440,6.946263839679278e-16
